series,origin,run_id,alert_id,notification_id,record_index,attempt,outcome,mode,latency_mode,talert_notification_ms,witness_multiplicity,payload_bytes,first_delivery,eligible_primary
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,31f9e10d-6688-5b9e-8243-eea508219809,8d785425a4602864,89,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,4ca4a415-2b73-507e-a97e-d1c0642f636e,5f10d511af94a9d6,90,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,d74cc67f-e8ba-5280-9658-ada19b9604bd,8665c094151685b9,91,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,d735dc42-573d-5cdc-b9f2-473eec72a12e,6a2ed2e67af8eae7,92,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,4da8ffa1-1d8d-5bff-ace6-0485931be732,4042a09063ff37e4,93,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,800f5ffa-7d41-5d9d-95be-60db36ee66e1,7c5994a30fe87cbd,94,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,6b59ac48-6086-5731-99e0-5848a2febd18,779280374ff12e61,95,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,84464fef-e9c7-5ac3-8844-f7c1ac03de04,1da144b86e5b6053,96,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,03b33595-4341-5d95-82e2-431d38c097d6,43684b33c1864f39,97,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,ebf5962a-038d-5038-ba5a-ee23f142b2dd,57b6211c8bd51ea6,98,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,aa19bcec-349d-5371-b63a-5b8ab6c18b73,27265a42b6afbf1a,99,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,cd4be963-27ae-51da-9d11-46b6de65aa4b,8fbecbc635e36680,100,1,delivered,live,live,75.439208984375,1,1075,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,2180408c-c86f-53ea-b9c5-1c917a4b6c4b,6dd13fff65b6b5f3,101,1,delivered,live,live,77.30126953125,1,1069,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,f6e398e8-c964-592c-a4bf-ef784e42e755,4ab4457fd5524352,102,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,af805c5c-9431-5d23-b950-21f346ab7e2f,7c59d97c2b5b46cb,103,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,0058b335-baff-500c-8635-1bc8a263c792,4b9fdeadca2ab3fc,104,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,4ec98089-d298-5f7b-a6b9-2d181a89fabf,76f1f6c05ba8e330,105,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,07136ba0-053f-53e7-84fe-c21be43578ad,fdb36aea9236d777,106,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,6b02ebd6-092e-5085-b5d7-ae3f7504c59c,8050a4f9ab3a56a3,107,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,5de67b22-a9f1-5343-bd70-21791ebee029,dfc1e719576fe59c,108,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,9973fd0b-b97e-5983-83d0-46dd0cd65308,1e18e977ad827bb5,109,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,ffd05c7c-a4c6-5e2b-8ba5-de592c37c548,62ba7d17f70b6d25,110,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,e2adc7a0-acd3-5587-93fe-ec5a9e4ce31d,47b247e9657bbe9e,111,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,14fcf515-77e8-5684-98c6-a9b885be4445,1229f498e96441f6,112,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,58c89204-1945-59ab-b2fe-3be36966c9f6,613d6c771e711234,113,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,99579994-4848-55d1-ad26-bcf472a3fa04,9afe2ed4083aa15b,114,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,06943314-eafe-562c-9193-01274c081643,a972cd98aebebcdf,115,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,c40ada02-ed5c-5905-b40f-7bb7c8b5129e,0096bf37432caad3,116,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,dd98f703-4232-597b-b78a-013d300d6ef5,bb855b94352be07f,117,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,5a07c560-be89-5d2c-9d0b-17a03208239e,0ca3e28fdf0826f0,118,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,e3820698-a386-584b-882d-a0f2a8628666,83cdf3876fa1db75,119,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,3e49060a-c6ac-51d0-bc0c-45963b91f9ab,c037a0f880436835,120,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,cefa0664-3e15-541a-aeac-20d63d1ef3ea,e01628c1734a7118,121,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,9bfabe8b-be3e-59d2-8f56-5858d71200a8,8788b68a9176e406,122,1,delivered,live,live,83.898193359375,1,1067,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,741cce7b-5633-5717-b1f5-b25a45d0afa5,c4f7332aa64968d1,123,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,58caf899-e58b-54af-a444-20f8463c3f0e,0596ffb7944b8bf1,124,1,delivered,live,live,85.874755859375,1,1074,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,02d81368-efce-5b4c-9263-157c388ebef7,3578f10614d7b16a,125,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,aadcb22d-f55b-5de1-9338-7d9f5db1b443,7c4652d94bb5c771,126,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,fd2f717c-e590-5cf5-a3aa-a4f1b590acbd,749fc32d92697c9f,127,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,5b09dfab-e07b-56b9-94bd-a1cc7c7806ff,606c3632b4ebed86,128,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,fb301991-f833-5c2f-a8a6-927fd7153387,6839f838bc8ce599,129,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,da3e01d6-2484-5a8a-acbf-0c326d1409cb,fa4d23df373654ba,130,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,735a7149-f659-5d6f-9d99-a4dfecb2bb43,eb01ffd972572660,131,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,c378d130-eb51-5774-a405-9496665bae93,a5022975a3b99901,132,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,1917bd2f-ed64-527a-b550-88711bec2802,df61fd2b8766b291,133,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,55c78abf-5f03-5e9b-855f-868ddd8b1061,f39cdb1498ac34f0,134,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,a059a3e5-2769-52d8-9cff-b4e3b5b269c6,3f54292c81844b13,135,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,fda1c43f-a85a-5e91-8369-9cfb9f59d6cb,6d917e7764513b37,136,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,88d4b2d0-d19f-574e-81a6-807690beb2ce,95050e557523d1c3,137,1,delivered,live,live,90.322998046875,1,1067,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,1301b9b8-277b-59ec-a555-5db8030219e0,44b8c339e38b5511,138,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,425f2659-9db9-5be3-8025-264f70545a38,9cc8a902f65e132c,139,1,delivered,live,live,92.321044921875,1,1075,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,4c9c6e2f-ce3e-5803-bfa5-71910c3b0c6a,192da8fdc79f7582,140,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,2755fb0e-f6fc-573e-921a-1a40b5c0f7a9,2ebbb21df7078e5e,141,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,694de7f4-d075-5748-be4e-0bd2815d9496,6ea9b31452e750a4,142,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,7da5b97c-1d59-5530-8873-66473b9d81d5,15bfcb705f036f4a,143,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,2a506676-9759-54c1-9a70-5f477c45e19a,8583dc869d3c3063,144,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,3062ba07-7195-54e9-998e-9fb6abea1f9a,4662121648eb7771,145,1,delivered,live,live,94.4765625,1,1066,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,6224ad7a-ea69-5218-85fc-ca12b8308018,98d909714ead24ef,146,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,88bc78b8-7320-5ae8-9a41-e969fb0eccd1,952a461c65fdf3cd,147,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,01fbf32d-d5f1-519f-992c-99cf95156c89,ed8d6e420018a830,148,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,fd458948-ade0-52d1-aa59-8145ecf54840,6e10c09ca8f3add0,149,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,b71ea405-2d06-5611-9798-6205faece35e,6236e243b6138592,150,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,71a98eb1-6ca0-56b2-a2aa-3b57d8ead073,c918ea2ef7edc898,151,1,delivered,live,live,96.1123046875,1,1074,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,d9fe3e1a-9b2a-5f79-96dd-bcb0f12ea781,f03c24d8aa677c69,152,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,93972dfd-83d8-5ffd-8e78-e8bf32eba811,6a14f638bb53ab6f,153,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,4bc127c8-2682-5a48-adc1-99f3282914b4,2064aa573f7fc311,154,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,323a9616-6579-5942-b790-1936c635a8fb,cae035f8f297aedb,155,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,3c05108c-ce7d-5e91-8663-7d5358e06249,5211b57b2102010a,156,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,f848ecb3-82c1-54ea-8d0b-24d18e77307b,3f9f502d0d64ec58,157,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,3fd64317-bef7-5bfb-9241-2be35ccebb57,4a2ed0fde5d114e6,158,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,804b3815-c9ba-5d75-8e88-c69c38f580bb,5e537417285d9083,159,1,delivered,live,live,99.4765625,1,1069,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,ea57c9a6-7649-5d53-ab49-83cc29760303,c3a99a0baa17d99f,160,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,5832fc0c-ebe7-5084-b211-fdf22c1fe151,790da6697ed221b3,161,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,a16cd8f9-b102-54de-995d-cac87ea225f4,88e7a5a0381b4c8c,162,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,7cb547e6-e26c-5aac-b619-a39ce29704d1,c75ef9b2532e5e92,163,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,6c86b61b-097c-5416-9591-1d6750521276,1852de36500fe4f5,164,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,b71f71df-af40-5ee1-8f2a-d2890186bb84,2c567342b4a078e0,165,1,delivered,live,live,102.025390625,1,1077,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,f3aeafcc-b365-5274-a958-d2e9e3a37d5b,0db5469955e79334,166,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,1be05834-7133-5d16-9eff-aa450684d90b,a1b7d9a5fb454090,167,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,5971eca4-bcb6-5030-b846-aebe629908c8,7ee59e886d7d9c06,168,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,6dba6b87-c476-507e-bab5-59a31c523db3,dad227c346d556b6,169,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,e9471ff6-1b17-5254-ac72-ff3c9109418a,287dfdb75bda48e2,170,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,ade0c53d-f153-5461-91d1-6bc2f6266d09,911abf81069ad70d,171,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,490d049e-7bc4-571a-a488-dd494f6e75d2,c54a9038ed038031,172,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,2087379c-b5a3-5e8e-93b3-14aa0c9e7d9a,aea9dff9c412259e,173,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,1bd3e366-5f1f-5292-a411-ed45f37f09ee,676d14c676bd9ae5,174,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,4bba9da6-806a-5d12-8150-0caacc008b76,44ba2fbe872dc170,175,1,delivered,live,live,105.92626953125,1,1073,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,5bea0c2b-23cc-54f5-a6c0-d9de91e8ed26,c99395ef68214b9c,176,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,fe017216-366b-5c5b-aada-d9c4ff16942b,2690c1e6b8f6a454,177,1,delivered,live,live,108.156494140625,1,1076,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,255df616-bc5a-5742-8d20-0c818aa3f8e2,ab590a9fdb61f6d4,178,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,76d459d2-d50c-5903-9e61-9212ceb8131e,57b05ba20d847d90,179,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,a76857ef-c2d3-5ae3-a046-bd09e7842435,6735a5ad4ec715b5,180,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,dd5ccb89-9c2a-5fbe-b548-5cc0c243cfb0,a5c20349c125868c,181,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,8d254e78-70b3-58c3-bdc5-3889fd3690f5,8ff6d8bb8e40ec84,182,1,delivered,live,live,112.082763671875,1,1073,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,bf0e7cb0-4ed3-56aa-b949-e03c89fc1fa5,0fdace39bb561d57,183,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,d5c96c5d-75ac-5a53-9946-8716b1775373,6743a3c8e58135ef,184,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,fdd704d9-3a82-574b-bce2-6770d67d671b,c04b6a6c9c943ca7,185,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,4695b6a7-466d-5ad2-a5e1-bb705a49ef4b,88caa9ab19782002,186,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,8ca2a19e-de35-5419-8995-419aadfe3efc,8a8ae58f787eb6e6,187,1,delivered,live,live,116.170166015625,1,1078,False,True
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,69c46601-8150-5810-9779-7ac0ea21226d,a024e611e6a188ca,188,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,b529b4ff-1613-554d-a1f8-7575035ffaef,b4164cd736f636ee,189,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,2c6c0586-05bd-5efd-8543-b4a5d3a87feb,9bf16575a71b211b,190,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,1e9946ea-5fe8-5db5-953c-2c26390172d1,834871d78c67a695,191,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v06_c01_20260809T064629Z,9e568b01-9306-5b77-a4a6-8b0d7814aa56,3e08a413ead3ca87,192,1,delivered,live,live,119.44287109375,1,1071,False,True
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,e6cf5abb-7501-519b-9f0c-e7ff7ea3ae08,97e14505c425fe98,0,1,delivered,live,live,34.96728515625,1,1070,True,True
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,8d6ccab5-7ec7-5fa9-b95e-319037faffcd,d275689a3e689c76,1,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,114cce2d-4d39-52a7-a201-849950153f5d,e55ee5b4018c107c,2,1,delivered,live,live,37.38916015625,1,1065,False,True
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,b15e2bed-3926-537e-bda1-2baa65dd61ba,fe2532e47ee2df94,3,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,fd0dc8bb-7ad3-5c26-bb2d-dd8bedd346c0,29f576520472ef48,4,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,d5744405-fdea-52bc-b0ed-92c8b9067485,6fa983e5eca21968,5,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,86cbdf4d-3a84-51e6-8608-19fc39fd0279,5ae1ab11a6fc7b05,6,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,995085d4-0c40-567c-ae5a-0319c6f20c7a,c166b75a3d92525e,7,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,8153660c-902e-55f4-911a-8a99018d962b,b1df05c77deb9433,8,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,0915c18a-b9c6-5317-b852-2b02b11cc4cb,343e0f4325ff4ed0,9,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,0a145fb9-8ce5-5009-adff-3a49ad3e7d6c,4f330bb6cba68c0c,10,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,64e70e4a-cc88-5760-ad04-9488ce66c56f,9b3149c5174dc33f,11,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,6b7c65ea-e8dd-581a-bba8-d2c241ab231e,9b0d46f59ea8ee90,12,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,60855eb7-026b-5f29-ab93-3be20610296e,4298785761333f2e,13,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,75b94672-4434-593d-bf28-efb2a450e69a,ef472ddc89da3f60,14,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,5b375219-0ee2-5835-832e-8b1a3164179c,342fb61393e4d8a2,15,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,643c9651-2ca0-5dc5-967b-ddff7e1fc48b,b0698263661e9e30,16,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,808d1e25-f7e1-521e-bbba-8369eb2fdf07,961a422efb887706,17,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,ebcfaa6b-6e05-5588-90ac-5949ae2a276a,97c8c435f211f8b3,18,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,d0d88a36-35f0-5a52-95c4-d7358efd6476,e7d71939a3cb24b5,19,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v07_c01_20260809T064640Z,d51c55b6-fbea-5517-aa97-732cee04288a,abd29e646db1930f,20,0,suppressed_cooldown,live,,,0,,False,False
